INSERTION,DELETION,SUM,SUBTRACT
1,1,2,0
4,4,8,0
2,2,4,0
5,5,10,0
1,1,2,0
1,1,2,0
2,2,4,0
1,3,4,-2
1,0,1,1
1,1,2,0
1,1,2,0
1,1,2,0
2,1,3,1
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
6,6,12,0
1,1,2,0
3,3,6,0
12,15,27,-3
3,6,9,-3
1,8,9,-7
11,7,18,4
9,30,39,-21
7,4,11,3
2,0,2,2
44,53,97,-9
23,20,43,3
5,4,9,1
2,0,2,2
17,23,40,-6
17,17,34,0
0,1,1,-1
12,9,21,3
45,18,63,27
6,2,8,4
5,5,10,0
16,13,29,3
6,0,6,6
7,8,15,-1
22,24,46,-2
2,2,4,0
1,1,2,0
3,1,4,2
3,4,7,-1
0,1,1,-1
0,1,1,-1
22,18,40,4
1,1,2,0
13,13,26,0
0,1,1,-1
7,14,21,-7
126,154,280,-28
1,1,2,0
3,3,6,0
1,1,2,0
4,3,7,1
1,1,2,0
1,1,2,0
1,1,2,0
3,3,6,0
1,0,1,1
2,1,3,1
19,1,20,18
15,0,15,15
1,3,4,-2
22,3,25,19
1,0,1,1
9,4,13,5
1,1,2,0
1,1,2,0
1,6,7,-5
16,2,18,14
13,9,22,4
22,0,22,22
105,92,197,13
1,1,2,0
11,13,24,-2
1,2,3,-1
4,4,8,0
13,14,27,-1
8,8,16,0
3,5,8,-2
20,47,67,-27
226,226,452,0
108,108,216,0
25,25,50,0
10,11,21,-1
4,5,9,-1
10,0,10,10
34,11,45,23
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
3,3,6,0
1,1,2,0
3,3,6,0
2,2,4,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
3,3,6,0
3,3,6,0
5,5,10,0
2,2,4,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
4,4,8,0
1,1,2,0
1,1,2,0
2,2,4,0
1,1,2,0
4,4,8,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
2,2,4,0
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
9,9,18,0
2,2,4,0
2,2,4,0
1,1,2,0
2,2,4,0
1,1,2,0
4,4,8,0
1,1,2,0
4,4,8,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
3,0,3,3
18,53,71,-35
8,0,8,8
3,0,3,3
9,0,9,9
3,1,4,2
7,2,9,5
2,1,3,1
24,0,24,24
39,0,39,39
2,2,4,0
17,7,24,10
36,7,43,29
1,3,4,-2
2,2,4,0
5,2,7,3
71,0,71,71
23,16,39,7
3,0,3,3
1,0,1,1
2,0,2,2
1,1,2,0
18,0,18,18
106,98,204,8
3,3,6,0
645,155,800,490
18,10,28,8
1,1,2,0
1,1,2,0
2,2,4,0
1,2,3,-1
9,0,9,9
2,2,4,0
0,2,2,-2
0,2,2,-2
0,1,1,-1
0,4,4,-4
0,1,1,-1
0,2,2,-2
1,1,2,0
7,0,7,7
26,2,28,24
3,11,14,-8
11,0,11,11
0,0,0,0
0,0,0,0
1,0,1,1
6,8,14,-2
5,7,12,-2
1,1,2,0
11,6,17,5
5,2,7,3
3,10,13,-7
25,1,26,24
27,20,47,7
4,0,4,4
6,1,7,5
2,2,4,0
4,8,12,-4
3,3,6,0
1,1,2,0
9,5,14,4
7,6,13,1
18,32,50,-14
3,3,6,0
1,1,2,0
1,1,2,0
8,2,10,6
49,11,60,38
10,33,43,-23
3,3,6,0
2,1,3,1
2,1,3,1
2,1,3,1
2,1,3,1
2,1,3,1
2,2,4,0
3,3,6,0
142,0,142,142
10,156,166,-146
27,0,27,27
8,5,13,3
9,5,14,4
1,0,1,1
2,0,2,2
1,6,7,-5
1,2,3,-1
1,1,2,0
2,3,5,-1
31,0,31,31
15,8,23,7
1,1,2,0
1,7,8,-6
5,1,6,4
8,4,12,4
1,2,3,-1
2,1,3,1
37,0,37,37
3,4,7,-1
39,6,45,33
5,2,7,3
14,5,19,9
3,1,4,2
0,4,4,-4
3,1,4,2
1,1,2,0
12,0,12,12
8,0,8,8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,1,1
18,10,28,8
5,3,8,2
0,11,11,-11
18,8,26,10
7,7,14,0
2,11,13,-9
29,26,55,3
16,15,31,1
5,7,12,-2
14,0,14,14
35,75,110,-40
3,17,20,-14
1,1,2,0
48,54,102,-6
3,2,5,1
85,53,138,32
16,0,16,16
37,7,44,30
13,6,19,7
19,3,22,16
4,0,4,4
5,8,13,-3
4,4,8,0
3,8,11,-5
1,6,7,-5
0,1,1,-1
1,1,2,0
2,4,6,-2
23,23,46,0
1,1,2,0
1,7,8,-6
3,3,6,0
14,19,33,-5
6,14,20,-8
1,1,2,0
12,7,19,5
15,23,38,-8
7,9,16,-2
13,27,40,-14
1,1,2,0
1,1,2,0
5,6,11,-1
1,1,2,0
1,1,2,0
1,1,2,0
19,10,29,9
3,4,7,-1
2,2,4,0
1,0,1,1
114,104,218,10
0,0,0,0
0,0,0,0
0,0,0,0
2,1,3,1
22,2,24,20
1,1,2,0
2,2,4,0
12,11,23,1
3,6,9,-3
1,1,2,0
6,6,12,0
11,10,21,1
4,4,8,0
2,1,3,1
11,9,20,2
7,2,9,5
29,0,29,29
4,0,4,4
1,1,2,0
1,1,2,0
21,0,21,21
24,0,24,24
68,0,68,68
15,1,16,14
9,0,9,9
1,1,2,0
3,3,6,0
1,1,2,0
29,25,54,4
7,7,14,0
20,7,27,13
1,0,1,1
1,1,2,0
46,0,46,46
1,1,2,0
14,3,17,11
1,1,2,0
1,1,2,0
3,0,3,3
40,22,62,18
9,4,13,5
3,2,5,1
3,6,9,-3
1,0,1,1
2,1,3,1
10,2,12,8
1,1,2,0
99,102,201,-3
1,1,2,0
0,0,0,0
0,0,0,0
4,0,4,4
1,1,2,0
0,10,10,-10
5,2,7,3
1,1,2,0
1,1,2,0
9,1,10,8
4,1,5,3
6,3,9,3
2,2,4,0
5,0,5,5
11,5,16,6
1,1,2,0
9,1,10,8
8,0,8,8
1,0,1,1
1,1,2,0
15,0,15,15
28,0,28,28
3,12,15,-9
6,24,30,-18
2,2,4,0
2,3,5,-1
1,0,1,1
0,361,361,-361
3,2,5,1
4,4,8,0
1,0,1,1
2,2,4,0
11,9,20,2
204,0,204,204
88,0,88,88
8,6,14,2
40,0,40,40
67,0,67,67
105,0,105,105
1,1,2,0
2,7,9,-5
6,6,12,0
4,11,15,-7
1,0,1,1
13,13,26,0
1,0,1,1
18,1,19,17
0,2,2,-2
5,6,11,-1
10,9,19,1
3,3,6,0
1,1,2,0
5,5,10,0
1,1,2,0
2,2,4,0
2,2,4,0
1,1,2,0
2,2,4,0
1,1,2,0
0,1,1,-1
0,1,1,-1
0,1,1,-1
0,1,1,-1
0,1,1,-1
0,1,1,-1
0,1,1,-1
0,1,1,-1
0,1,1,-1
0,1,1,-1
1,0,1,1
1,1,2,0
0,1,1,-1
0,1,1,-1
0,1,1,-1
1,1,2,0
0,1,1,-1
0,1,1,-1
1,1,2,0
0,1,1,-1
0,1,1,-1
1,1,2,0
0,1,1,-1
1,1,2,0
0,1,1,-1
0,1,1,-1
0,1,1,-1
3,1,4,2
2,3,5,-1
27,28,55,-1
0,1,1,-1
0,1,1,-1
2,2,4,0
6,6,12,0
989,978,1967,11
10,10,20,0
0,1,1,-1
0,1,1,-1
1,1,2,0
2,2,4,0
3,4,7,-1
1,1,2,0
2,5,7,-3
2,2,4,0
2,3,5,-1
1,1,2,0
1,1,2,0
28,28,56,0
6,6,12,0
34,28,62,6
1,0,1,1
18,5,23,13
9,4,13,5
17,12,29,5
4,6,10,-2
1,1,2,0
0,1,1,-1
3,0,3,3
46,60,106,-14
0,1,1,-1
1,5,6,-4
2,1,3,1
5,6,11,-1
17,10,27,7
1,6,7,-5
0,1,1,-1
21,14,35,7
2,2,4,0
6,1,7,5
51,110,161,-59
49,83,132,-34
5,11,16,-6
3,2,5,1
4,0,4,4
38,8,46,30
21,5,26,16
1,0,1,1
1,0,1,1
1,0,1,1
2,1,3,1
0,2,2,-2
1,0,1,1
16,0,16,16
22,21,43,1
1,0,1,1
0,34,34,-34
2,1,3,1
14,0,14,14
13,0,13,13
6,0,6,6
0,1,1,-1
6,3,9,3
7,0,7,7
14,8,22,6
6,3,9,3
10,5,15,5
7,0,7,7
26,3,29,23
5,0,5,5
1,1,2,0
1,1,2,0
10,29,39,-19
4,3,7,1
1,1,2,0
5,2,7,3
2,2,4,0
17,13,30,4
21,0,21,21
1,1,2,0
2,7,9,-5
6,3,9,3
5,1,6,4
2,0,2,2
14,0,14,14
1,1,2,0
1,2,3,-1
1,1,2,0
1,1,2,0
29,7,36,22
2,2,4,0
3,3,6,0
1,1,2,0
47,28,75,19
26,0,26,26
2,2,4,0
1,1,2,0
1,0,1,1
132,0,132,132
19,0,19,19
6,7,13,-1
71,35,106,36
13,3,16,10
8,2,10,6
12,12,24,0
2,1,3,1
7,0,7,7
16,1,17,15
4,7,11,-3
88,116,204,-28
1,1,2,0
5,2,7,3
2,2,4,0
2,2,4,0
34,0,34,34
76,5,81,71
20,9,29,11
4,0,4,4
1,0,1,1
1,1,2,0
2,1,3,1
5,33,38,-28
3,2,5,1
8,0,8,8
1,1,2,0
1,1,2,0
1,1,2,0
8,2,10,6
1,5,6,-4
4,0,4,4
13,2,15,11
14,3,17,11
2,3,5,-1
0,8,8,-8
7,1,8,6
15,6,21,9
1,1,2,0
4,2,6,2
1,1,2,0
1,1,2,0
4,2,6,2
1,1,2,0
1,1,2,0
3,2,5,1
1,0,1,1
2,7,9,-5
8,17,25,-9
220,0,220,220
13,0,13,13
4,0,4,4
8,0,8,8
1,1,2,0
5,1,6,4
0,2,2,-2
9,4,13,5
2,3,5,-1
0,1,1,-1
9,2,11,7
5,4,9,1
22,10,32,12
2,2,4,0
6,6,12,0
6,0,6,6
1,1,2,0
4,6,10,-2
9,0,9,9
30,26,56,4
26,0,26,26
1,3,4,-2
8,3,11,5
3,0,3,3
3,0,3,3
8,3,11,5
5,4,9,1
17,5,22,12
18,1,19,17
19,0,19,19
1,0,1,1
16,5,21,11
14,0,14,14
18,1,19,17
5,0,5,5
14,4,18,10
17,5,22,12
15,2,17,13
22,0,22,22
68,21,89,47
7,1,8,6
41,25,66,16
18,10,28,8
13,24,37,-11
31,1,32,30
1,1,2,0
1,0,1,1
6,2,8,4
5,6,11,-1
0,8,8,-8
1,3,4,-2
3,0,3,3
8,2,10,6
4,0,4,4
2,0,2,2
1,0,1,1
10,0,10,10
1,1,2,0
14,0,14,14
8,2,10,6
9,1,10,8
4,0,4,4
5,17,22,-12
1,1,2,0
21,10,31,11
1,2,3,-1
0,7,7,-7
4,3,7,1
0,7,7,-7
4,3,7,1
2,1,3,1
7,0,7,7
49,5,54,44
41,0,41,41
4,0,4,4
16,3,19,13
149,27,176,122
2,2,4,0
11,2,13,9
14,0,14,14
44,1,45,43
15,0,15,15
2,2,4,0
0,18,18,-18
64,65,129,-1
33,2,35,31
12,32,44,-20
2,3,5,-1
1,1,2,0
2,1,3,1
7,0,7,7
49,5,54,44
41,0,41,41
0,2,2,-2
2,0,2,2
10,2,12,8
1,0,1,1
141,0,141,141
3,1,4,2
3,1,4,2
10,0,10,10
25,5,30,20
0,0,0,0
2,2,4,0
25,2,27,23
2,0,2,2
15,2,17,13
31,3,34,28
1062,0,1062,1062
31,3,34,28
1062,0,1062,1062
32,16,48,16
6,1,7,5
3,3,6,0
18,12,30,6
2,4,6,-2
154,77,231,77
21,1,22,20
28,16,44,12
2,2,4,0
23,18,41,5
64,40,104,24
5,0,5,5
1,1,2,0
10,5,15,5
5,1,6,4
52,67,119,-15
1,1,2,0
2,2,4,0
5,3,8,2
8,8,16,0
2,2,4,0
2,2,4,0
8,8,16,0
4,4,8,0
5,5,10,0
5,5,10,0
5,5,10,0
0,4,4,-4
11,11,22,0
7,8,15,-1
5,6,11,-1
6,6,12,0
3,3,6,0
4,4,8,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
5,5,10,0
3,3,6,0
4,6,10,-2
2,2,4,0
3,3,6,0
5,5,10,0
2,2,4,0
5,5,10,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
5,6,11,-1
2,2,4,0
5,5,10,0
2,2,4,0
4,5,9,-1
2,2,4,0
4,4,8,0
3,3,6,0
2,2,4,0
6,6,12,0
19,20,39,-1
2,2,4,0
2,2,4,0
8,8,16,0
16,17,33,-1
2,2,4,0
7,7,14,0
3,3,6,0
6,6,12,0
4,4,8,0
3,3,6,0
3,3,6,0
4,4,8,0
3,3,6,0
6,6,12,0
7,7,14,0
2,2,4,0
4,4,8,0
2,1,3,1
3,3,6,0
5,5,10,0
2,2,4,0
7,7,14,0
23,22,45,1
3,3,6,0
2,2,4,0
5,5,10,0
4,10,14,-6
6,6,12,0
2,2,4,0
9,9,18,0
6,3,9,3
0,3,3,-3
7,7,14,0
7,7,14,0
8,8,16,0
3,3,6,0
6,6,12,0
5,5,10,0
7,7,14,0
2,2,4,0
6,6,12,0
10,10,20,0
28,31,59,-3
14,14,28,0
9,9,18,0
5,5,10,0
3,3,6,0
3,3,6,0
3,3,6,0
6,6,12,0
6,6,12,0
8,9,17,-1
2,2,4,0
7,7,14,0
2,2,4,0
11,11,22,0
9,9,18,0
3,3,6,0
5,6,11,-1
4,10,14,-6
5,5,10,0
0,2,2,-2
2,2,4,0
7,7,14,0
11,4,15,7
4,4,8,0
17,3,20,14
5,0,5,5
18,5,23,13
43,46,89,-3
5,0,5,5
9,3,12,6
10,2,12,8
7,2,9,5
14,1,15,13
1,1,2,0
1,1,2,0
1,1,2,0
8,4,12,4
5,0,5,5
2,1,3,1
1,1,2,0
1,1,2,0
13,1,14,12
19,0,19,19
1,0,1,1
9,5,14,4
3,2,5,1
2,1,3,1
2,1,3,1
1,1,2,0
22,20,42,2
4,0,4,4
3,2,5,1
3,3,6,0
0,1,1,-1
1,1,2,0
1,1,2,0
3,2,5,1
7,2,9,5
7,1,8,6
1,1,2,0
11,3,14,8
9,6,15,3
0,2,2,-2
3,0,3,3
61,30,91,31
16,2,18,14
4,0,4,4
12,9,21,3
6,3,9,3
8,10,18,-2
2,2,4,0
3,2,5,1
2,2,4,0
24,18,42,6
5,4,9,1
4,8,12,-4
13,10,23,3
5,17,22,-12
8,18,26,-10
1,1,2,0
1,1,2,0
4,4,8,0
30,29,59,1
1,1,2,0
6,1,7,5
5,0,5,5
28,12,40,16
2,1,3,1
2,1,3,1
3,3,6,0
2,0,2,2
14,0,14,14
23,6,29,17
0,0,0,0
1,1,2,0
1,1,2,0
3,3,6,0
2,2,4,0
7,0,7,7
0,9,9,-9
83,25,108,58
50,30,80,20
3,2,5,1
7,0,7,7
6,3,9,3
1,1,2,0
8,2,10,6
17,7,24,10
9,9,18,0
5,0,5,5
81,24,105,57
27,24,51,3
3,2,5,1
1,1,2,0
3,0,3,3
58,15,73,43
3,0,3,3
4,2,6,2
20,6,26,14
0,9,9,-9
7,0,7,7
11,5,16,6
21,12,33,9
36,20,56,16
2,0,2,2
23,21,44,2
1,1,2,0
5,3,8,2
1,1,2,0
5,3,8,2
5,2,7,3
10,4,14,6
8,10,18,-2
1,0,1,1
1,1,2,0
0,0,0,0
0,0,0,0
1,1,2,0
1,1,2,0
6,5,11,1
12,12,24,0
1,1,2,0
34,0,34,34
21,2,23,19
2,3,5,-1
25,0,25,25
1,1,2,0
13,14,27,-1
2,2,4,0
45,8,53,37
21,19,40,2
1,4,5,-3
8,2,10,6
2,2,4,0
2,1,3,1
2,1,3,1
36,59,95,-23
3,0,3,3
14,24,38,-10
8,8,16,0
4,8,12,-4
8,6,14,2
5,18,23,-13
7,8,15,-1
2,6,8,-4
9,6,15,3
64,64,128,0
98,101,199,-3
119,118,237,1
4,13,17,-9
34,48,82,-14
1,4,5,-3
20,20,40,0
32,28,60,4
1,1,2,0
13,10,23,3
4,12,16,-8
11,10,21,1
11,7,18,4
0,8,8,-8
4,24,28,-20
1,1,2,0
1,1,2,0
1,1,2,0
0,0,0,0
1,0,1,1
3,1,4,2
1,1,2,0
1,1,2,0
91,0,91,91
111,0,111,111
138,0,138,138
68,51,119,17
23,3,26,20
16,1,17,15
95,11,106,84
102,29,131,73
121,6,127,115
38,1,39,37
0,0,0,0
0,0,0,0
0,0,0,0
7,0,7,7
2,1,3,1
5,4,9,1
9,1,10,8
9,1,10,8
9,5,14,4
16,2,18,14
4,2,6,2
0,0,0,0
3,0,3,3
23,0,23,23
0,2,2,-2
11,9,20,2
15,5,20,10
0,0,0,0
1,1,2,0
43,35,78,8
4,10,14,-6
3,0,3,3
5,5,10,0
14,13,27,1
1,1,2,0
0,0,0,0
0,0,0,0
19,29,48,-10
4,4,8,0
1,1,2,0
35,25,60,10
4,1,5,3
2,5,7,-3
11,30,41,-19
5,5,10,0
1,1,2,0
9,6,15,3
12,19,31,-7
1,1,2,0
1,1,2,0
5,1,6,4
5,2,7,3
4,4,8,0
26,30,56,-4
1,1,2,0
17,17,34,0
20,20,40,0
1,1,2,0
4,4,8,0
1,3,4,-2
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
1,1,2,0
2,2,4,0
1,1,2,0
6,2,8,4
15,13,28,2
1,1,2,0
12,7,19,5
2,2,4,0
1,1,2,0
1,1,2,0
11,9,20,2
1,4,5,-3
1,1,2,0
5,16,21,-11
1,1,2,0
6,6,12,0
6,6,12,0
11,12,23,-1
0,3,3,-3
1,1,2,0
12,12,24,0
13,6,19,7
2,2,4,0
1,1,2,0
4,4,8,0
1,1,2,0
4,4,8,0
1,1,2,0
2,2,4,0
4,4,8,0
2,2,4,0
1,1,2,0
1,1,2,0
5,6,11,-1
3,1,4,2
3,3,6,0
2,2,4,0
56,29,85,27
7,7,14,0
2,2,4,0
6,6,12,0
0,3,3,-3
8,9,17,-1
10,9,19,1
14,8,22,6
1,1,2,0
17,15,32,2
1,1,2,0
1,1,2,0
1,1,2,0
3,3,6,0
1,1,2,0
2,2,4,0
1,1,2,0
2,2,4,0
2,2,4,0
5,5,10,0
24,25,49,-1
2,2,4,0
3,3,6,0
1,1,2,0
1,1,2,0
7,8,15,-1
0,1,1,-1
1,1,2,0
7,9,16,-2
2,9,11,-7
32,22,54,10
8,7,15,1
0,5,5,-5
2,2,4,0
12,14,26,-2
1,1,2,0
1,1,2,0
83,45,128,38
5,1,6,4
1,1,2,0
101,15,116,86
64,42,106,22
12,36,48,-24
22,35,57,-13
12,25,37,-13
30,27,57,3
17,0,17,17
9,7,16,2
3,7,10,-4
2,2,4,0
8,8,16,0
16,16,32,0
4,4,8,0
2,2,4,0
3,3,6,0
5,5,10,0
2,2,4,0
3,3,6,0
5,5,10,0
8,8,16,0
2,2,4,0
2,2,4,0
5,5,10,0
2,2,4,0
2,2,4,0
4,4,8,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
5,5,10,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,1,3,1
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
3,3,6,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
2,2,4,0
3,3,6,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
4,4,8,0
2,2,4,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
3,3,6,0
2,2,4,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
7,7,14,0
2,2,4,0
4,4,8,0
2,2,4,0
3,3,6,0
3,3,6,0
2,2,4,0
5,5,10,0
3,3,6,0
2,2,4,0
7,8,15,-1
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
3,3,6,0
2,2,4,0
5,3,8,2
2,2,4,0
4,4,8,0
5,5,10,0
3,3,6,0
4,4,8,0
3,3,6,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
5,5,10,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
1,0,1,1
5,6,11,-1
9,8,17,1
3,3,6,0
6,7,13,-1
6,6,12,0
13,8,21,5
5,5,10,0
10,28,38,-18
5,5,10,0
8,8,16,0
4,5,9,-1
5,6,11,-1
5,3,8,2
8,9,17,-1
34,30,64,4
23,10,33,13
9,10,19,-1
1,1,2,0
5,14,19,-9
14,23,37,-9
7,7,14,0
46,48,94,-2
4,2,6,2
7,3,10,4
10,17,27,-7
11,19,30,-8
35,60,95,-25
4,11,15,-7
6,11,17,-5
7,35,42,-28
16,25,41,-9
7,29,36,-22
4,5,9,-1
2,2,4,0
5,5,10,0
8,8,16,0
4,4,8,0
1,1,2,0
3,11,14,-8
0,1,1,-1
3,4,7,-1
2,5,7,-3
3,7,10,-4
4,4,8,0
6,10,16,-4
14,4,18,10
1,1,2,0
12,12,24,0
2,0,2,2
92,0,92,92
2,2,4,0
6,6,12,0
1,1,2,0
2,2,4,0
1,1,2,0
6,6,12,0
1,1,2,0
1,1,2,0
4,4,8,0
10,11,21,-1
16,27,43,-11
4,4,8,0
2,2,4,0
13,18,31,-5
4,1,5,3
2,5,7,-3
11,30,41,-19
4,4,8,0
1,1,2,0
4,4,8,0
12,19,31,-7
1,1,2,0
1,1,2,0
2,2,4,0
5,3,8,2
4,4,8,0
16,20,36,-4
1,1,2,0
17,17,34,0
20,20,40,0
1,1,2,0
4,4,8,0
1,3,4,-2
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
2,2,4,0
1,1,2,0
2,2,4,0
1,1,2,0
1,1,2,0
15,13,28,2
6,6,12,0
1,1,2,0
1,1,2,0
11,9,20,2
1,4,5,-3
1,1,2,0
5,16,21,-11
1,1,2,0
6,6,12,0
6,6,12,0
4,5,9,-1
0,3,3,-3
1,1,2,0
12,12,24,0
5,5,10,0
2,2,4,0
1,1,2,0
4,4,8,0
1,1,2,0
4,4,8,0
1,1,2,0
2,2,4,0
4,4,8,0
2,2,4,0
1,1,2,0
1,1,2,0
5,6,11,-1
3,1,4,2
3,3,6,0
2,2,4,0
4,4,8,0
7,7,14,0
2,2,4,0
6,6,12,0
0,3,3,-3
8,9,17,-1
10,9,19,1
6,6,12,0
1,1,2,0
17,15,32,2
1,1,2,0
1,1,2,0
1,1,2,0
3,3,6,0
1,1,2,0
2,2,4,0
1,1,2,0
2,2,4,0
2,2,4,0
5,5,10,0
24,25,49,-1
2,2,4,0
3,3,6,0
1,1,2,0
1,1,2,0
7,8,15,-1
0,1,1,-1
1,1,2,0
7,9,16,-2
2,9,11,-7
28,21,49,7
8,7,15,1
0,5,5,-5
2,2,4,0
12,14,26,-2
1,1,2,0
1,1,2,0
83,45,128,38
1,1,2,0
48,69,117,-21
44,43,87,1
2,2,4,0
22,35,57,-13
12,25,37,-13
30,27,57,3
17,0,17,17
7,5,12,2
3,7,10,-4
2,2,4,0
8,8,16,0
16,16,32,0
4,4,8,0
2,2,4,0
3,3,6,0
5,5,10,0
2,2,4,0
3,3,6,0
5,5,10,0
8,8,16,0
2,2,4,0
2,2,4,0
5,5,10,0
2,2,4,0
2,2,4,0
4,4,8,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
5,5,10,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,1,3,1
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
3,3,6,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
2,2,4,0
3,3,6,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
4,4,8,0
2,2,4,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
3,3,6,0
2,2,4,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
3,3,6,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
4,4,8,0
7,7,14,0
